...4......5..8.2.6.....7...2...4....3......1...5.3.8.25...6.3.8..6....95..8......,HardestSudokusThread-02028,eleven,95273,67100,10.4,10.4,2.6,8916,4164
1....6.8...71....66.....15..3.9.....7....184.....2........9.41.5....4..8...8..5..,HardestSudokusThread-02029,eleven,95209,97527,10.3,10.3,10,8600,2975
.2....7..4....9.3.6..2.3.4.....1......89.....9....4.6..94....5.5.....6.3.....5...,HardestSudokusThread-02030,eleven,95178,96787,10.9,10.9,2.6,8525,3593
1...5.7.9..7.......6.......2...........5.1..2....2.39.3.4.9...15...1...3...8...4.,HardestSudokusThread-02032,eleven,95219,72396,10.3,10.3,2.6,8486,3535
..3......4...8..36..83..1...4..6..73...9...1......2.....4.7..686........7.....5..,HardestSudokusThread-02033,eleven,96128,98323,10.9,10.9,2.6,8527,4621
...4......5...9...6...2..1.2...7.9.1..5....7......8.3...6....9.7...3.1......9.327,HardestSudokusThread-02035,eleven,59168,25378,10.3,10.3,2.6,7909,2712
...4......5..8.2.6.....71..2...4....3......1...5.3.8.25...6.3.8..6....9...8......,HardestSudokusThread-02036,eleven,95223,74804,10.4,10.4,2.6,7831,2958
1...5.7.9..71......6.......2...........5.1..2....2.39.3...9...15...1...3...8...4.,HardestSudokusThread-02037,eleven,95099,49425,10.4,10.4,2.6,7501,4629
1...56....5718...66...7.....9.3............9.8....5..35...17..8..2....1.......4..,HardestSudokusThread-02038,eleven,58616,22275,10.2,10.2,2.6,7314,2286
1....6.8...7.....66.....15..3.9.........2....7....854.....9.81.8...41..5.1....4..,HardestSudokusThread-02039,eleven,95140,21349,10.3,10.3,10,7116,2980
...4......5..8.2.6.....7...2...4....3......1...5.3.8.25...6.3.8..6..8.9...8......,HardestSudokusThread-02041,eleven,95111,58050,10.4,10.4,2.6,6992,4270
...4......5..8.2.6.....7...2........3.....51...5.3.8.25...6.3.8..6....9...8.7....,HardestSudokusThread-02042,eleven,95327,95086,10.4,10.4,2.6,6954,3278
12..5...9.57...2...9..2..1....8..9.47...6.1.......4............57..9.6....6..3...,HardestSudokusThread-02043,eleven,45827,77805,10.3,10.3,2.6,6872,2374
.2.4...8...7.....3.8.237.1.2.1....9..9....8.4...9......1.8...4.5............6...8,HardestSudokusThread-02044,eleven,46997,97421,10.9,1.2,1.2,6757,3395
.2.4...8...7.....3...237.1.2.1....9..9....8.48..9......1.8...4.5.8..........6....,HardestSudokusThread-02045,eleven,46997,97421,10.9,1.2,1.2,6750,3345
.2.4...8...7.....3.8.237.1.2.1....9..9....8.4...9......1.8...4.5.8..........6....,HardestSudokusThread-02046,eleven,46997,97421,10.9,1.2,1.2,6748,3349
..3..67.........2.79.2......3....6..5....4..76.7..3.453.5..74...............1...8,HardestSudokusThread-02047,eleven,70048,91994,10.6,10.6,9.5,6678,3306
..3.5.....5.1..2.66...2..4....8...9..8..1.6.5...6.....7.......4..........6...18.2,HardestSudokusThread-02048,eleven,69047,97688,10.9,1.2,1.2,6628,3449
..3.56....5.1..2.6....2..4...68...9..8..1.6.5...6.....7.......4..........6...18.2,HardestSudokusThread-02049,eleven,69047,97688,10.9,1.2,1.2,6637,3399
..3.....945...92....9..3.54....6....6..9..8....5..8.2..1.7................4..5.92,HardestSudokusThread-02050,eleven,38405,1758,10.2,10.2,9.5,6611,3757
.....6..9..67...3.79...3....1...7.5...752......5.....2..167..2......14..8........,HardestSudokusThread-02051,eleven,63468,4946,10.2,10.2,2.6,6373,3451
...4......5..8.2.6.....71..2........3.....51...5.3.8.25...6.3.8..6..8.9...8......,HardestSudokusThread-02053,eleven,97677,98790,10.7,10.7,2.6,6362,3901
.2.4...8......9..2..9.3............5..8..7....4.5..82...46..21.6.21..4...1......8,HardestSudokusThread-02054,eleven,95596,97645,10.4,10.4,9.4,6067,3694
........9.5.7...2.7.9..2....1.67..5.......4..8....5....7.31....6....7.3..3..6...1,HardestSudokusThread-02055,eleven,9037,26212,10.2,1.2,1.2,6065,4023
....5.7..4.7..9.3..8....1..2.8..7.....4..8....7..9...3......6...4...2.97..2.....1,HardestSudokusThread-02056,eleven,77612,42046,10.4,1.2,1.2,5984,3451
.2.4.6..9..7......6...2..5......15...1.64...28......1..3.26.....6..1...39....3...,HardestSudokusThread-02057,eleven,95257,41099,10.2,1.2,1.2,5961,3573
1....67.9.5.........9.....4....9..3.....1....9..6..8.1..27.....7..8...4.8...6.1.7,HardestSudokusThread-02058,eleven,21741,95184,10.4,10.4,2.6,5809,3636
.2..5...9...7.....7.....5..2..........4..8....6..2..91.3.2..9..6...9..13..1.6..2.,HardestSudokusThread-02059,eleven,51889,95234,10.4,1.2,1.2,5783,2821
.......8...67......8...36.5.4..3..5......4..66....83.4..1.9..2..3...25..9........,HardestSudokusThread-02060,eleven,64720,23051,10.2,1.2,1.2,5723,3642
..3.9....4...8..36..8...1...4..6..73...9..........2.....4.7..686........7.....5.4,HardestSudokusThread-02061,coloin,95299,49383,10.4,10.4,2.6,8946,4025
..39.....4...8..36..8...1...4..6..738......1......2.....4.7..686........7.....5..,HardestSudokusThread-02063,coloin,46754,95471,11,11,2.6,8366,3122
..3......4...8..36..8...1...4..6..73...9..........2.....4.7..686........7..6..59.,HardestSudokusThread-02064,coloin,36687,95594,10.8,10.8,2.6,8657,4341
..39.....4...8..36..8...1...4..6..73...3...1......2.....4.7..686........7.....5..,HardestSudokusThread-02065,coloin,56297,97522,10.9,10.9,2.6,8465,4561
..3......4...8..36..83..1...4..6..73...9..........2.....4.7..686........7.....59.,HardestSudokusThread-02067,coloin,50400,95482,10.8,10.8,2.6,8392,4540
..3......4...8..36..8...1...4..6..73...9..........2.....4.7..686...2....7..6..5..,HardestSudokusThread-02070,coloin,95124,42517,10.4,10.4,2.6,7525,3595
..3..2...4...8..36..8...1...4..6..73...9.......6........4.7..686........7.....59.,HardestSudokusThread-02072,coloin,95186,78848,10.9,1.2,1.2,8461,3035
..3......4...8..36..8...1...4..6..73...9...1......2.....4.7..686....4...7.....5..,HardestSudokusThread-02074,coloin,97628,98508,10.9,10.9,2.6,7389,3850
..34.....4...8..36..8...1...4..6..73...9..........2.....4.7..686........7.....59.,HardestSudokusThread-02075,coloin,56485,96568,10.8,10.8,2.6,7262,4042
..3..2...4...8..36..8...1...4..6..73...9..........4.....4.7..686........7.....59.,HardestSudokusThread-02076,coloin,53599,85296,10.9,10.9,2.6,6916,3688
..3.9....1...4..36..8..21...4..8..73...9................4.7..686........7.....5.4,HardestSudokusThread-02077,coloin,13204,704,9.7,9.7,2.6,6303,1918
..3......4...8..36..8...1...4..6..73...9.........42..5..4.7..686........7.....5..,HardestSudokusThread-02078,coloin,46041,97341,10.9,10.9,2.6,7015,2911
..3.9....4...8..36..8...1...4..6..73...9..........2.....4.7..686..4.....7.....5..,HardestSudokusThread-02079,coloin,95263,93054,10.4,10.4,2.6,7225,3568
..3......4...8..36..8...1...4..6..73...9........7.2..5..4.7..686........7.....5..,HardestSudokusThread-02080,coloin,14550,42333,10.8,10.8,2.6,7057,2853
12.4..3..3...1..5...6...1..7...9.....4.6.3.....3..2...5...8.7....7.....5.......98,HardestSudokusThread-02085;Discrepancy,eleven,99529,99578,10.4,10.4,10,3511,1394
1...5......7..9.3...9..754...4..3.7..6........9.8........79..2......24.3..2......,HardestSudokusThread-02087,eleven,37164,95454,,,,9968,4969
.23.....94.....1...9..3..4.2..81...4.....78..9...4...23...9...1.6..........5.....,HardestSudokusThread-02088,eleven,95208,98426,,,,8378,4515
1..4.6..........2..8..3.5.6.6...48.5............5..2.......3.9...7..8....4.6..3.8,HardestSudokusThread-02089,eleven,96108,96924,,,,8092,3660
..3.5.....567....27..2...4......18..3...2...66...7...453..4...7.......9.......4..,HardestSudokusThread-02090,eleven,98805,97731,,,,7695,3293
...4.67....7.....6....7..512......9...5.6.1...91.426..3...........8.......4.1.5..,HardestSudokusThread-02091,eleven,95237,97510,,,,7453,3693
1..4....9.56..9.......1..6..6....8..5....4.9.9....5.1..7....2..6....1.5....3.....,HardestSudokusThread-02092,eleven,97869,97756,,,,7130,4743
1.....7....6.8.1...89.....6.....4.5.6..59...19...1...8..2.........3.....8...6...7,HardestSudokusThread-02093,eleven,95983,96336,,,,7062,4689
1.....78...6.8.1....9.....6.....4.5.6..59...19...1...8..2.........3.....8...6...7,HardestSudokusThread-02094,eleven,95983,96336,,,,7065,4700
12.3.....4.5...6...7.....2.6..1..3....453.........8..9...45.1.........8......2..7,HardestSudokusThread-02095;Patience,eleven,95138,97882,11.9,11.9,2.6,3492,2044
5..6......2.....4...1.2.3..9..8.......7.4.1.......9..6..4.7.2...3.....1......5..8,HardestSudokusThread-02098;Pretty Biest,eleven,95816,97543,11.6,11.6,9.9,2294,1654
4...3.......6..8..........1....5..9..8....6...7.2........1.27..5.3....4.9........
7.8...3.....2.1...5.........4.....263...8.......1...9..9.6....4....7.5...........
3.7.4...........918........4.....7.....16.......25..........38..9....5...2.6.....
7.8...3.....6.1...5.........4.....263...8.......1...9..9.2....4....7.5...........
5..7..6....38...........2..62.4............917............35.8.4.....1......9....
4..7..6....38...........2..62.5............917............43.8.5.....1......9....
.4..1.2.......9.7..1..........43.6..8......5....2.....7.5..8......6..3..9........
7.5.....2...4.1...3.........1.6..4..2...5...........9....37.....8....6...9.....8.
.8..1......5....3.......4.....6.5.7.89....2.....3.....2.....1.9..67........4.....
......41.9..3.....3...5.....48..7..........62.1.......6..2....5.7....8......9....
7.5.....2...4.1...3.........1.6..4..2...5...........9....37.....9....8...8.....6.
8.9...3.....7.1...5.........7.....263...9.......1...4..6.2....4....8.5...........
1...48....5....9....6...3.....57.2..8.3.........9............4167..........2.....
6.9.....8...7.1...4............6...4.2.....3..3....5...1.5...7.8...9..........2..
8.5.....2...9.1...3.........6.7..4..2...5...........6....38.....1....9...4.....7.
......41.9..3.....3...2.....48..7..........52.1.......5..2....6.7....8......9....
4.3.....2...6.1...8...........5..97.2...3.....1..........84.....9....6...7.....5.
..1.....7...89..........6..26..3.......5...749...........1.4.5.83.............2..
3.7..4.2....1..8..9............3..9..5.8......4.6...........5.12...7..........6..
......41.9..3.....3...5.....48..7..........52.1.......6..2....5.7....8......9....
4.3.....2...6.1...8...........5..79.2...3.....1..........84.....9....6...7.....5.
....2..4..7...6....1.5.....2......8....3..7..4.9.........6..1.38...9..........5..
7.8...3.....6.1...4.........6.....253...8.......1...9..9.5....2....7.4...........
8.5.....2...9.1...3.........6.7..4..2...5...........6....38.....4....7...1.....9.
8.5.....2...9.1...3.........6.7..4..2...5...........6....38.....1....7...4.....9.
2...4.5...1.....3............6...8.2.7.3.9......1.....4...5.6.....7...9...8......
.......71.2.8........5.3...7.9.6.......2..8..1.........3...25..6...1..4..........
7.4.....2...8.1...3.........5.6..1..2...4...........9....37.....8....6...9.....5.
....4...1.3.6.....8........1.9..5.........87....2......7....26.5...94.........3..
8.5.....2...4.1...3.........6.7..4..2...5...........9....38.....1....7...9.....6.
.1.62....5......43....9....7......8...5.....4...1..........36...9....2..8....7...
7.4.....2...8.1...3.........5.6..1..2...4...........9....37.....9....5...8.....6.
...3.9.7.8..4.....1........2..5..6...3.....4.....1....5.....8......2.1.....7....9
..36......4.....8.9.....7..86.4...........1.5.2.......5...17...1...9...........2.
.......91.7..3....82..........1.5...3.....7.....9.......16...5...4.2....7.....8..
.8.....63....4.2............1.8.35..7.....9.....6.....2.9.7...........354........
8.5.....2...9.1...3.........6.7..4..2...5...........6....38.....4....6...9.....7.
.5.4.9......6....12.....3..7.3...2.....5...9.1.........68....4.....8........7....
3..8.1....5....6.9......4..5..7...8..4..6...........2.2..3.........9.1....7......
.4.7...6...39............57.......3.2...8.....19...57.6...4.....5.1......2...6.84
7.4.....2...8.1...3.........5.6..1..2...4...........5....37.....9....6...8.....9.
5..6.3....2....98.......1...1..9.......3....67.......4....8.25.4..7..............
2.8.5.......7...4.3........5...2.9.......1......6......7.1.4.6.......3.2.1.......
...9.31..5.7....8.2.........4....6......5..2..1.......8...7.......6..4.....3....9
......41.6..3.....3...2.....49..8..........52.1.......5..6....7.8....9......3....
7.....48....6.1..........2....3..6.52...8..............53.....1.6.1.........4.7..
5.8.....7...9.1...4............5...4.6.....3..9....6...2.3...1.7...8..........2..
2...6...8.743.........2....62......1...4..5..8...........5..34......1..........7.
6.9.....8...3.1...4............6...4.2.....3..7....5...1.5...7.8...9..........2..
.6..5.4.3.2.1...........7..4.3...6..7..5........2.........8..5.6...4...........1.
5.7....3.....61...1.8......62..4.......7...8...........1....6.43..5...........2..
4.3.....2...6.1...8...........5..97.2...3.....7..........84.....9....6...1.....5.
8.5.....2...4.1...3.........6.7..4..2...5...........6....38.....9....7...1.....9.
.....1..8.9....3..2........5......84.7.63.......9.....1.4....5.....7.6.....2.....
......41.9..2.....3...5.....48..7..........62.1.......6..5....3.7....8......9....
.6..2...1...3...7..1.......3.49.....7.....2........5.8....586.........4.9........
7.....4...2..7..8...3..8..9...5..3...6..2..9...1..7..6...3..9...3..4..6...9..1..5
...9.31..6.7....8.2.........5....4......6..2..1.......8...7.......3..5.....4....9
6..1...8..53.............4....8...6..9....7....24.........7.3.9....2.5..1........
4.3.....2...7.1...9...........5..81.2...3.....8..........94.....7....6...6.....5.
4.3.....2...7.1...9...........5..18.2...3.....8..........94.....7....6...6.....5.
1..46...5.2....7......9.....3.7.8..........91...2........3..84.6........5........
4.35...2.....61...7............895.....3..8..2...........4...7..9....6...1.......
.6..2...1...3...7..1.......3.49.....7.....2........5.8....856.........4.9........
3.7..4.2....1..5..9............3..9..5.8......4.6...........8.12...7..........6..
4.1.6....3.....2........8..15.2.....6......1....9......2.7.8..........43.7.......
...8...3...5...7.....1.........5.9..18.......3..4.......7..2..6....7.5...4.....1.
7.....48....6.1..........2....3..6.52...8..............63.....1.5.1.........4.7..
48.3............71.2.......7.5....6....2..8.............1.76...3.....4......5....
4.3.....2...6.1...8...........5..79.2...3.....7..........84.....9....6...1.....5.
.5..7..83..4....6.....5....83.6........9..1...........5.7...4.....3.2...1........
....3..715..4.2............2..6..4...38.7..............7..8..1.6..5..2...........
.7.3...6.....8.5...1.......8.96..4.....1.2...5...........7...324...9.............
56..2......3...9...............7..561......2...84........3.84..71..........9.....
.9.3...2.....7.5...1.......7.86..4.....9.2...5...........1...634...8.............
7.8.2...........913.........46..........3.7.....5......5.9.6......4...1.2.....8..
7...3........5.6....4....9.2.....7.1...9.8......4.....53....2.....1...8..6.......
..3...67.5.....3...4.......6..3......8......4...7....12......5.....98.......41...
4.35...2.....16...7............895.....3..8..2...........4...7..9....6...1.......
.2.3...6.....7.5...1.......7.86..4.....9.2...5...........1...394...8.............
......41.9..3.....3...2.....48..7..........62.1.......5..2....6.7....8......9....
6.....7.5.3.8................52.3.8.1.9.........4.....42...........9.1......7.6..
.5.1.8.7.4..3.....2.........1.7...8.9.....4............3.....1.....4.2......5.6..
...6..9.23.87.....4............95..17......8...........2..6.5.....4...3..1.......
8.5.....2...4.1...3.........6.7..4..2...5...........6....38.....1....9...9.....7.
...6.37...51...........2.......1..546..7............8.14.58....3.....2...........
..1.....8...9..2.......3.......15.4..6....7..3............4..8572.6.....9........
4.....8.5.3..........7......2.....6.....8.4......1.......6.3.7.5..2.....1.4......
52...6.........7.13...........4..8..6......5...........418.........3..2...87.....
6.....8.3.4.7.................5.4.7.3..2.....1.6.......2.....5.....8.6......1....
48.3............71.2.......7.5....6....2..8.............1.76...3.....4......5....
....14....3....2...7..........9...3.6.1.............8.2.....1.4....5.6.....7.8...
......52..8.4......3...9...5.1...6..2..7........3.....6...1..........7.4.......3.
6.2.5.........3.4..........43...8....1....2........7..5..27...........81...6.....
.524.........7.1..............8.2...3.....6...9.5.....1.6.3...........897........
6.2.5.........4.3..........43...8....1....2........7..5..27...........81...6.....
.923.........8.1...........1.7.4...........658.........6.5.2...4.....7.....9.....
6..3.2....5.....1..........7.26............543.........8.15........4.2........7..
.6.5.1.9.1...9..539....7....4.8...7.......5.8.817.5.3.....5.2............76..8...
..5...987.4..5...1..7......2...48....9.1.....6..2.....3..6..2.......9.7.......5..
3.6.7...........518.........1.4.5...7.....6.....2......2.....4.....8.3.....5.....
1.....3.8.7.4..............2.3.1...........958.........5.6...7.....8.2...4.......
6..3.2....4.....1..........7.26............543.........8.15........4.2........7..
....3..9....2....1.5.9..............1.2.8.4.6.8.5...2..75......4.1..6..3.....4.6.
45.....3....8.1....9...........5..9.2..7.....8.........1..4..........7.2...6..8..
.237....68...6.59.9.....7......4.97.3.7.96..2.........5..47.........2....8.......
..84...3....3.....9....157479...8........7..514.....2...9.6...2.5....4......9..56
.98.1....2......6.............3.2.5..84.........6.........4.8.93..5...........1..
..247..58..............1.4.....2...9528.9.4....9...1.........3.3....75..685..2...
4.....8.5.3..........7......2.....6.....5.4......1.......6.3.7.5..2.....1.9......
.2.3......63.....58.......15....9.3....7........1....8.879..26......6.7...6..7..4
1.....7.9.4...72..8.........7..1..6.3.......5.6..4..2.........8..53...7.7.2....46
4.....3.....8.2......7........1...8734.......6........5...6........1.4...82......
.......71.2.8........4.3...7...6..5....2..3..9........6...7.....8....4......5....
6..3.2....4.....8..........7.26............543.........8.15........8.2........7..
.47.8...1............6..7..6....357......5....1..6....28..4.....9.1...4.....2.69.
......8.17..2........5.6......7...5..1....3...8.......5......2..4..8....6...3....
38.6.......9.......2..3.51......5....3..1..6....4......17.5..8.......9.......7.32
...5...........5.697.....2...48.2...25.1...3..8..3.........4.7..13.5..9..2...31..
.2.......3.5.62..9.68...3...5..........64.8.2..47..9....3.....1.....6...17.43....
.8..4....3......1........2...5...4.69..1..8..2...........3.9....6....5.....2.....
..8.9.1...6.5...2......6....3.1.7.5.........9..4...3...5....2...7...3.8.2..7....4
4.....5.8.3..........7......2.....6.....5.8......1.......6.3.7.5..2.....1.8......
1.....3.8.6.4..............2.3.1...........958.........5.6...7.....8.2...4.......
1....6.8..64..........4...7....9.6...7.4..5..5...7.1...5....32.3....8...4........
249.6...3.3....2..8.......5.....6......2......1..4.82..9.5..7....4.....1.7...3...
...8....9.873...4.6..7.......85..97...........43..75.......3....3...145.4....2..1
...5.1....9....8...6.......4.1..........7..9........3.8.....1.5...2..4.....36....
......8.16..2........7.5......6...2..1....3...8.......2......7..3..8....5...4....
.476...5.8.3.....2.....9......8.5..6...1.....6.24......78...51...6....4..9...4..7
.....7.95.....1...86..2.....2..73..85......6...3..49..3.5...41724................
.4.5.....8...9..3..76.2.....146..........9..7.....36....1..4.5..6......3..71..2..
.834.........7..5...........4.1.8..........27...3.....2.6.5....5.....8........1..
..9.....3.....9...7.....5.6..65..4.....3......28......3..75.6..6...........12.3.8
.26.39......6....19.....7.......4..9.5....2....85.....3..2..9..4....762.........4
2.3.8....8..7...........1...6.5.7...4......3....1............82.5....6...1.......
6..3.2....1.....5..........7.26............843.........8.15........8.2........7..
1.....9...64..1.7..7..4.......3.....3.89..5....7....2.....6.7.9.....4.1....129.3.
.........9......84.623...5....6...453...1...6...9...7....1.....4.5..2....3.8....9
.2....5938..5..46.94..6...8..2.3.....6..8.73.7..2.........4.38..7....6..........5
9.4..5...25.6..1..31......8.7...9...4..26......147....7.......2...3..8.6.4.....9.
...52.....9...3..4......7...1.....4..8..453..6...1...87.2........8....32.4..8..1.
53..2.9...24.3..5...9..........1.827...7.........981.............64....91.2.5.43.
1....786...7..8.1.8..2....9........24...1......9..5...6.8..........5.9.......93.4
....5...11......7..6.....8......4.....9.1.3.....596.2..8..62..7..7......3.5.7.2..
.47.2....8....1....3....9.2.....5...6..81..5.....4.....7....3.4...9...1.4..27.8..
......94.....9...53....5.7..8.4..1..463...........7.8.8..7.....7......28.5.26....
.2......6....41.....78....1......7....37.....6..412....1..74..5..8.5..7......39..
1.....3.8.6.4..............2.3.1...........758.........7.5...6.....8.2...4.......
2....1.9..1..3.7..9..8...2.......85..6.4.........7...3.2.3...6....5.....1.9...2.5
..7..8.....6.2.3...3......9.1..5..6.....1.....7.9....2........4.83..4...26....51.
...36....85.......9.4..8........68.........17..9..45...1.5...6.4....9..2.....3...
34.6.......7.......2..8.57......5....7..1..2....4......36.2..1.......9.......7.82
......4.18..2........6.7......8...6..4....3...1.......6......2..5..1....7...3....
.4..5..67...1...4....2.....1..8..3........2...6...........4..5.3.....8..2........
.......4...2..4..1.7..5..9...3..7....4..6....6..1..8...2....1..85.9...6.....8...3
8..7....4.5....6............3.97...8....43..5....2.9....6......2...6...7.71..83.2
.8...4.5....7..3............1..85...6.....2......4....3.26............417........
....7..8...6...5...2...3.61.1...7..2..8..534.2..9.......2......58...6.3.4...1....
......8.16..2........7.5......6...2..1....3...8.......2......7..4..8....5...3....
.2..........6....3.74.8.........3..2.8..4..1.6..5.........1.78.5....9..........4.
.52..68.......7.2.......6....48..9..2..41......1.....8..61..38.....9...63..6..1.9
....1.78.5....9..........4..2..........6....3.74.8.........3..2.8..4..1.6..5.....
1.......3.6.3..7...7...5..121.7...9...7........8.1..2....8.64....9.2..6....4.....
4...7.1....19.46.5.....1......7....2..2.3....847..6....14...8.6.2....3..6...9....
......8.17..2........5.6......7...5..1....3...8.......5......2..3..8....6...4....
963......1....8......2.5....4.8......1....7......3..257......3...9.2.4.7......9..
15.3......7..4.2....4.72.....8.........9..1.8.1..8.79......38...........6....7423
..........5724...98....947...9..3...5..9..12...3.1.9...6....25....56.....7......6
....75....1..2.....4...3...5.....3.2...8...1.......6.....1..48.2........7........
6.....7.3.4.8.................5.4.8.7..2.....1.3.......2.....5.....7.9......1....
....6...4..6.3....1..4..5.77.....8.5...8.....6.8....9...2.9....4....32....97..1..
.32.....58..3.....9.428...1...4...39...6...5.....1.....2...67.8.....4....95....6.
...5.3.......6.7..5.8....1636..2.......4.1.......3...567....2.8..4.7.......2..5..
.5.3.7.4.1.........3.......5.8.3.61....8..5.9.6..1........4...6...6927....2...9..
..5..8..18......9.......78....4.....64....9......53..2.6.........138..5....9.714.
..........72.6.1....51...82.8...13..4.........37.9..1.....238..5.4..9.........79.
...658.....4......12............96.7...3..5....2.8...3..19..8..3.6.....4....473..
.2.3.......6..8.9.83.5........2...8.7.9..5........6..4.......1...1...4.22..7..8.9
.5..9....1.....6.....3.8.....8.4...9514.......3....2..........4.8...6..77..15..6.
.....2.......7...17..3...9.8..7......2.89.6...13..6....9..5.824.....891..........
3...8.......7....51..............36...2..4....7...........6.13..452...........8..
4...3.......6..8..........1....5..9..8....6...7.2........1.27..5.3....4.9........
7.8...3.....6.1...5.........4.....263...8.......1...9..9.2....4....7.5...........
7.8...3.....2.1...5.........4.....263...8.......1...9..9.6....4....7.5...........
3.7.4...........918........4.....7.....16.......25..........38..9....5...2.6.....
5..7..6....38...........2..62.4............917............35.8.4.....1......9....
.4..1.2.......9.7..1..........43.6..8......5....2.....7.5..8......6..3..9........
4..7..6....38...........2..62.5............917............43.8.5.....1......9....
.8..1......5....3.......4.....6.5.7.89....2.....3.....2.....1.9..67........4.....
7.5.....2...4.1...3.........1.6..4..2...5...........9....37.....8....6...9.....8.
8.9...3.....7.1...5.........7.....263...9.......1...4..6.2....4....8.5...........
6.9.....8...7.1...4............6...4.2.....3..3....5...1.5...7.8...9..........2..
7.5.....2...4.1...3.........1.6..4..2...5...........9....37.....9....8...8.....6.
......41.9..3.....3...5.....48..7..........62.1.......6..2....5.7....8......9....
.......71.2.8........5.3...7.9.6.......2..8..1.........3...25..6...1..4..........
7.8...3.....6.1...4.........6.....253...8.......1...9..9.5....2....7.4...........
8.5.....2...9.1...3.........6.7..4..2...5...........6....38.....4....7...1.....9.
......41.9..3.....3...5.....48..7..........52.1.......6..2....5.7....8......9....
4.3.....2...6.1...8...........5..79.2...3.....1..........84.....9....6...7.....5.
......41.9..3.....3...2.....48..7..........52.1.......5..2....6.7....8......9....
1...48....5....9....6...3.....57.2..8.3.........9............4167..........2.....
4.3.....2...6.1...8...........5..97.2...3.....1..........84.....9....6...7.....5.
...9.31..6.7....8.2.........5....4......6..2..1.......8...7.......3..5.....4....9
2...4.5...1.....3............6...8.2.7.3.9......1.....4...5.6.....7...9...8......
.1.62....5......43....9....7......8...5.....4...1..........36...9....2..8....7...
8.5.....2...9.1...3.........6.7..4..2...5...........6....38.....1....9...4.....7.
7.4.....2...8.1...3.........5.6..1..2...4...........9....37.....8....6...9.....5.
....2..4..7...6....1.5.....2......8....3..7..4.9.........6..1.38...9..........5..
4.3.....2...7.1...9...........5..81.2...3.....8..........94.....7....6...6.....5.
8.5.....2...9.1...3.........6.7..4..2...5...........6....38.....1....7...4.....9.
8.5.....2...4.1...3.........6.7..4..2...5...........9....38.....1....7...9.....6.
....4...1.3.6.....8........1.9..5.........87....2......7....26.5...94.........3..
.8.....63....4.2............1.8.35..7.....9.....6.....2.9.7...........354........
2...6...8.743.........2....62......1...4..5..8...........5..34......1..........7.
7.4.....2...8.1...3.........5.6..1..2...4...........9....37.....9....5...8.....6.
..1.....7...89..........6..26..3.......5...749...........1.4.5.83.............2..
7.4.....2...8.1...3.........5.6..1..2...4...........5....37.....9....6...8.....9.
8.5.....2...4.1...3.........6.7..4..2...5...........6....38.....9....7...1.....9.
..36......4.....8.9.....7..86.4...........1.5.2.......5...17...1...9...........2.
...9.31..5.7....8.2.........4....6......5..2..1.......8...7.......6..4.....3....9
5..6.3....2....98.......1...1..9.......3....67.......4....8.25.4..7..............
7.....48....6.1..........2....3..6.52...8..............63.....1.5.1.........4.7..
.......91.7..3....82..........1.5...3.....7.....9.......16...5...4.2....7.....8..
5.8.....7...9.1...4............5...4.6.....3..9....6...2.3...1.7...8..........2..
.5.4.9......6....12.....3..7.3...2.....5...9.1.........68....4.....8........7....
..3...67.5.....3...4.......6..3......8......4...7....12......5.....98.......41...
4.3.....2...7.1...9...........5..18.2...3.....8..........94.....7....6...6.....5.
6..1...8..53.............4....8...6..9....7....24.........7.3.9....2.5..1........
.6..7.......8...2..1.............6.54..3...........7..2...6..4.8.31.........5.1..
.4.7...6...39............57.......3.2...8.....19...57.6...4.....5.1......2...6.84
7.8.2...........913.........46..........3.7.....5......5.9.6......4...1.2.....8..
......41.6..3.....3...2.....49..8..........52.1.......5..6....7.8....9......3....
85.....7.....41...3..........1...4.6.7.5...........2..742.6.......8...3..........
4.35...2.....61...7............895.....3..8..2...........4...7..9....6...1.......
3.7..4.2....1..5..9............3..9..5.8......4.6...........8.12...7..........6..
..1.....8...9..2.......3.......15.4..6....7..3............4..8572.6.....9........
.6..5.4.3.2.1...........7..4.3...6..7..5........2.........8..5.6...4...........1.
.2.3...6.....7.5...1.......7.86..4.....9.2...5...........1...934...8.............
7.....48....6.1..........2....3..6.52...8..............53.....1.6.1.........4.7..
8.5.....2...9.1...3.........6.7..4..2...5...........6....38.....4....6...9.....7.
7.....4...2..7..8...3..8..9...5..3...6..2..9...1..7..6...3..9...3..4..6...9..1..5
....3..715..4.2............2..6..4...38.7..............7..8..1.6..5..2...........
.....1..8.9....3..2........5......84.7.63.......9.....1.4....5.....7.6.....2.....
3.7..4.2....1..8..9............3..9..5.8......4.6...........5.12...7..........6..
......41.9..3.....3...2.....48..7..........62.1.......5..2....6.7....8......9....
6.9.....8...3.1...4............6...4.2.....3..7....5...1.5...7.8...9..........2..
3..8.1....5....6.9......4..5..7...8..4..6...........2.2..3.........9.1....7......
4.3.....2...6.1...8...........5..97.2...3.....7..........84.....9....6...1.....5.
......41.9..2.....3...5.....48..7..........62.1.......6..5....3.7....8......9....
42.....36....3.8...........7.8.1...........54..3.......5.4.6...1.....7.....2.....
...8...3...5...7.....1.........5.9..18.......3..4.......7..2..6....7.5...4.....1.
.4.3............78.......5.7..65....5...9.....1....2.....1.43..8.......6...2.....
4.3.....2...6.1...8...........5..79.2...3.....7..........84.....9....6...1.....5.
4.1.6....3.....2........8..15.2.....6......1....9......2.7.8..........43.7.......
